# source_id,ra,dec,pmra,pmdec,x,y,r,vx,vy,vR,vPhi,plx,memberprob,pmcorr,pmrae,pmdece,plxe
4064107035709717632,270.756874,-26.066088,-7.2761,-2.558,0.0137,0.0064,0.015121177202850312,-0.27776456692913154,-0.04285748031495995,-0.2697979387594134,0.0787336681569392,0.7189,0.98554,-0.1515,0.7586,0.4846,0.8387
4064107035768195840,270.756816,-26.060287,-6.6126,-2.8985,0.0136,0.0122,0.01827019430657485,0.38573543307086844,-0.38335748031496,0.031145844448765326,-0.5429408056256029,0.0114,0.99602,-0.116,0.1361,0.0921,0.141
4064107070127681664,270.762761,-26.057408,-7.1361,-2.8521,0.019,0.0151,0.024269528219559605,-0.13776456692913186,-0.3369574803149602,-0.3175003920430238,-0.17808121881294564,0.2173,0.9665,-0.0989,0.5925,0.3732,0.6246
4064107070127657856,270.770888,-26.06482,-6.2627,-2.4418,0.0262,0.0077,0.027308057419010972,0.7356354330708683,0.07334251968503969,0.7264663847608845,-0.13705913831468727,-0.1588,0.98118,0.3753,0.3115,0.2107,0.2587
4064106997052584704,270.778218,-26.062911,-7.2027,-2.728,0.0328,0.0096,0.034176014981270125,-0.20436456692913207,-0.21285748031496032,-0.25592772039375117,-0.14688153415669158,0.0859,0.96244,-0.1515,0.446,0.2816,0.4669
4064107070069322112,270.77121,-26.059787,-6.712,-2.9193,0.0265,0.0127,0.02938605111273034,0.2863354330708683,-0.4041574803149599,0.08354606636188858,-0.4882123553556114,-0.5363,0.98493,0.3915,0.3191,0.223,0.2735
4064107070069546496,270.762485,-26.056058,-6.6379,-2.7977,0.0187,0.0164,0.024872675770813243,0.3604354330708679,-0.28255748031496,0.08467926573993292,-0.45009093864314675,-0.1856,0.99358,0.3402,0.2739,0.1866,0.2355
4064110020709545728,270.760417,-26.050711,-7.1406,-2.63,0.0168,0.0218,0.027522354550437722,-0.14226456692913203,-0.11485748031496001,-0.17781682836426188,0.04257491442515822,-0.1942,0.99644,0.0093,0.1955,0.1352,0.2165
4064110089429005952,270.742197,-26.038011,-6.619,-2.8131,0.0005,0.0345,0.03450362299817224,0.37933543307086826,-0.29795748031496005,-0.2924291560589211,-0.38361337247985783,0.1839,0.98025,-0.0437,0.1862,0.1324,0.2086
4064110020709544192,270.758139,-26.043595,-6.5872,-2.7204,0.0148,0.0289,0.03246921619010844,0.41113543307086786,-0.20525748031496027,0.004707943285463791,-0.45950061242792406,-0.2725,0.96552,0.3805,0.4144,0.3137,0.4014
4064110128086535808,270.764022,-26.042623,-7.041,-2.4789,0.0201,0.0299,0.03602804463192528,-0.04266456692913234,0.03624251968504,0.006275487488066148,0.05562736521855093,0.3535,0.97473,0.3001,0.3341,0.2093,0.3029
